time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,cmd_vx,cmd_vy,cmd_vz,cmd_px,cmd_py,cmd_pz,err_pos,err_vel,integral_x,integral_y,integral_z,control_mode
0.00020503997802734375,-0.008605894424991918,0.0051502637617388365,0.9567731651381046,0.011501043907666791,0.014347252884703302,-0.07512482138610825,-5.420767359337735e-09,1.0152563200936838e-08,0.999999939421166,-2.9414913939548946e-09,5.219589624035307e-09,-3.443925953017674e-08,0.013244385716020933,0.44515466991640273,2.1375049525542007,0.0,0.0,0.0,0.04437499805871096,0.07734242825254489,0.0,0.0,0.0,velocity
0.00814509391784668,-0.00809807870072154,0.005812856363363368,0.9531578302374258,0.009591266717157713,0.013791010259573641,-0.07535520793824915,-5.420767359337735e-09,1.0152563200936838e-08,0.999999939421166,-2.9414913939548946e-09,5.219589624035307e-09,-3.443925953017674e-08,0.13870611202900487,0.48118202685308287,2.1563166614659206,0.0,0.0,0.0,0.0478910342830405,0.0772048343482493,0.0,0.0,0.0,velocity
0.05916595458984375,-0.007893281916258973,0.007319857098448394,0.9442785193774978,0.002705930703080426,0.011724387616458004,-0.07252952213988695,6.540241244015494e-05,0.0011940625863111807,1.0047302911355838,0.0025424499707011085,0.04769315823344675,0.18661978389431613,0.10115982317058493,0.6087112993748024,2.525925421279312,0.0,0.0,0.0,0.061280361644988075,0.2616336025889191,0.0,0.0,0.0,velocity
0.10764336585998535,-0.00812865808717761,0.0077020323403391225,0.9434007894968953,-0.004543206791039369,0.008943803802283358,-0.033335683393716696,0.0002468556677229926,0.004762427765905415,1.0184025178065532,0.004641897462563146,0.09497236717211842,0.3576759434493832,0.12440781426626893,0.763283750409224,2.4460901916968103,0.0,0.0,0.0,0.07552515974924051,0.400468940346333,0.0,0.0,0.0,velocity
0.1575450897216797,-0.008252054138005342,0.008023157081977364,0.9471869104595679,-0.0026302648948743875,0.005306996884173845,0.08727492203050746,0.0005222259016280417,0.010684369868718294,1.040238692668387,0.006299425030356935,0.14183571210842444,0.513181187155636,0.028062691514313468,0.9206803063733016,1.7221340181335565,0.0,0.0,0.0,0.09350242893073812,0.4473432419471446,0.0,0.0,0.0,velocity
0.20679044723510742,-0.008020529918537956,0.008804840366816644,0.9557632122819208,0.003467449406235508,0.011497215952208284,0.1875202474350229,0.00086947719422103,0.018938989586719707,1.0694619759893293,0.007517773088194799,0.18827835457770897,0.6531677316376083,-0.027184481589112606,0.9516405985412637,2.0063484900918036,0.0,0.0,0.0,0.11449516179939342,0.49809191485091797,0.0,0.0,0.0,velocity
0.25869250297546387,-0.007504842529413916,0.010662485525312905,0.9691403101924341,0.008077193732602558,0.027521216074105403,0.28875904227848276,0.0012667669345930892,0.029505046675191157,1.1052978025979756,0.008302044436019873,0.234291303040322,0.7776956631243658,-0.02162661035456461,0.9687209679535239,2.075083315997932,0.0,0.0,0.0,0.13773469418211615,0.5308605642031119,0.0,0.0,0.0,velocity
0.30692052841186523,-0.00616568345442457,0.01407190867857817,0.9873417507050335,0.025571724335957825,0.0511788034671959,0.39149695603345147,0.001692579862279107,0.0423607247404089,1.1469754655415654,0.008660327028096822,0.2798603369779005,0.8868603868149167,-0.19541511572707954,0.9760511981053983,1.9977616171007735,0.0,0.0,0.0,0.16231122058886108,0.5458627736742041,0.0,0.0,0.0,velocity
0.35687780380249023,-0.004856862546465356,0.01933352709873054,1.0103913456366465,0.025451334150976418,0.07991737901676657,0.4951730585880914,0.00212589112961336,0.05748334619798613,1.1937300485489475,0.008604232042012593,0.3249650896234499,0.980799129699343,-0.019487496316720324,1.0144154703853092,1.9622780623896885,0.0,0.0,0.0,0.1873959645557281,0.5442103327446081,0.0,0.0,0.0,velocity
0.40679001808166504,-0.00331464874627885,0.026603751017387166,1.0383190328741425,0.034335377407621284,0.111559369305453,0.5999969900082631,0.0025463541500479435,0.07484904533356436,1.2448046599709848,0.008149347248187187,0.36957828932522524,1.0596964968356484,-0.13376686424548642,1.0607050482962783,1.850853848770711,0.0,0.0,0.0,0.21212796603979756,0.5278097269291478,0.0,0.0,0.0,velocity
0.4567861557006836,-0.0022430033150143375,0.03597312917918169,1.0711553685207535,0.025598315291562052,0.1450877166449452,0.7056197713691535,0.0029345089974594798,0.0944324073975436,1.2994529208712,0.007315605679894441,0.41366515954441274,1.1237890810823274,0.053236899819014666,1.1117427912085158,1.698908875345936,0.0,0.0,0.0,0.23572031361926046,0.49732652441947395,0.0,0.0,0.0,velocity
